"시도별","품목별","항목","단위","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"전국","싱크대","소비자물가지수[2020=100]","2020=100","138.27","139.59","139.59","149.56","147.69","147.69","","","","","","25.673","27.907","29.829","30.352","30.466","30.466","30.466","32.812","39.137","50.209","52.097","54.7","57.362","57.835","57.914","59.137","59.995","60.088","66.472","65.58","57.53","57.229","57.449","57.487","57.535","57.602","61.466","66.098","69.89","75.598","73.918","76.067","78.993","81.379","83.76","83.957","87.286","88.544","91.708","97.374","100","111.01","121","131.39",
"전국","전기밥솥","소비자물가지수[2020=100]","2020=100","104.94","104.21","101.76","104.01","103.56","105.04","","","","","","120.282","127.018","126.178","127.592","139.602","138.683","138.187","138.683","143.765","151.202","153.126","152.846","152.056","151.762","152.935","152.845","155.225","157.888","159.328","155.316","149.101","146.218","143.335","140.714","132.686","129.912","126.773","119.618","116.76","126.762","127.747","126.576","125.245","126.625","116.93","115.969","117.67","111.426","122.375","108.795","100","99.31","103.92","117.14",
"전국","가스레인지","소비자물가지수[2020=100]","2020=100","108.4","108.18","107.48","96","97.85","93.73","","","","","","85.586","90.277","91.156","91.74","92.471","90.062","90.44","90.397","90.251","90.999","94.512","98.066","98.117","102.438","103.325","103.282","103.187","103.178","102.361","99.71","92.885","90.648","86.36","86.182","86.275","97.699","97.74","96.503","99.271","103.952","105.083","103.891","103.7","108.377","115.824","110.968","117.815","105.116","107.058","101.54","100","106.69","107.06","106.8",
"전국","전자레인지","소비자물가지수[2020=100]","2020=100","97.35","97.89","97.24","96.83","97.12","97.13","","","","","","","","","","","","","","","","142.462","142.002","140.9","140.104","135.122","122.525","119.31","118.769","114.492","109","97.918","96.67","97.037","95.732","95.968","96.727","95.768","95.736","91.73","94.47","95.502","96.934","98.201","96.465","95.114","95.467","99.256","98.095","98.944","100.516","100","96.02","94.24","97.19",
"전국","전기레인지","소비자물가지수[2020=100]","2020=100","105.5","105.32","107.33","106.07","106.34","107.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.134","85.448","75.652","80.235","78.166","100","107.95","108.78","106.71",
"전국","냉장고","소비자물가지수[2020=100]","2020=100","98.02","96.33","95.96","96.41","98.6","97.61","120.684","124.297","116.148","107.998","108.118","116.581","114.133","124.001","123.991","123.215","119.899","137.667","142.665","136.179","129.313","128.565","129.083","129.711","128.759","124.435","110.871","106.241","103.487","100.051","101.816","94.117","94.635","94.65","95.09","92.941","90.462","94.298","93.341","91.932","91.449","90.899","90.073","91.595","94.911","103.473","106.964","105.058","100.843","98.561","99.311","100","101.06","103.87","100.15",
"전국","김치냉장고","소비자물가지수[2020=100]","2020=100","106.88","106.88","106.88","107.73","108.43","103.86","","","","","","","","","","","","","","","","","","","","","","","","","","145.011","139.96","142.34","147.609","140.262","131.547","117.617","115.338","110.208","109.332","102.914","106.311","102.441","98.378","106.41","111.291","106.894","102.786","101.053","103.068","100","102.39","104.46","107.49",
"전국","에어컨","소비자물가지수[2020=100]","2020=100","105.64","108.76","105.5","106.27","106.27","106.27","","","","","","","","","","","","","","","","84.214","88.402","89.245","87.178","87.969","89.59","91.926","94.531","96.442","93.173","102.947","104.491","94.977","89.247","84.701","80.897","80.715","80.149","88.992","91.163","87.858","87.243","87.44","86.945","88.749","90.708","92.871","98.238","99.732","101.699","100","98.26","102.24","106.61",
"전국","선풍기","소비자물가지수[2020=100]","2020=100","92.35","92.94","93.12","93.31","93.31","93.31","35.779","38.39","36.819","33.526","37.2","46.097","53.546","54.672","54.344","54.761","54.761","55.362","55.953","56.163","57.857","59.134","59.117","59.374","59.578","59.836","64.372","66.598","66.769","66.844","67.059","67.23","70.995","72.34","66.06","61.516","61.641","61.877","62.986","65.874","82.045","85.97","93.879","102.216","103.593","105.093","109.085","109.988","98.22","93.483","97.632","100","98.05","96.74","92.64",
"전국","공기청정기","소비자물가지수[2020=100]","2020=100","95.61","96.15","95.5","94.4","94.79","94.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.153","111.728","110.396","100.066","102.558","100.706","101.378","103.822","107.041","99.084","94.723","100.62","102.38","100.606","96.66","100","99.71","96.07","99.46",
"전국","세탁기","소비자물가지수[2020=100]","2020=100","98.81","100.57","96.2","95.27","95.04","94.98","","","","","","208.512","245.136","245.965","240.467","238.911","238.683","238.683","229.787","215.522","199.387","199.445","199.445","199.474","199.73","192.234","171.373","164.647","157.422","151.197","142.13","119.99","117.27","119.76","106.703","95.706","84.601","81.985","80.864","80.878","81.816","81.352","82.578","83.987","84.419","87.128","93.689","95.91","99.112","99.905","100.621","100","91.53","89.7","93.84",
"전국","의류건조기","소비자물가지수[2020=100]","2020=100","99.16","99.2","101.97","101.3","101.45","101.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","95.95","94.55","96.99",
"전국","식기세척기","소비자물가지수[2020=100]","2020=100","101.47","101.6","100.75","101.11","100.32","99.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100.23","99.59","99.79",
"전국","청소기","소비자물가지수[2020=100]","2020=100","97","97.38","100.64","100.04","99.75","99.05","","","","","","","","","","","","","","","","129.451","129.527","129.464","128.572","149.237","152.79","152.79","150.269","143.724","136.097","121.305","120","118.595","117.665","105.594","97.151","85.446","83.494","88.764","90.893","87.818","85.059","85.511","83.764","87.292","92.872","100.362","99.298","97.75","97.537","100","98.53","94.33","98.73",
"전국","소형주방가전","소비자물가지수[2020=100]","2020=100","105.75","105.83","105.28","106.43","113.45","103.47","104.5","112.383","103.276","84.245","84.245","85.21","92.295","91.739","90.96","100.521","108.563","108.619","108.377","107.384","109.768","114.098","114.107","114.237","112.874","111.289","111.289","111.029","110.843","120.952","124.021","124.226","121.97","118.502","120.479","118.822","117.983","117.088","115.958","132.718","138.056","137.564","137.954","136.669","137.439","137.552","133.897","130.866","129.887","125.802","112.417","100","101","104.33","113.66",
"전국","보온매트","소비자물가지수[2020=100]","2020=100","104.28","104.28","104.28","104.28","104.28","109.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.38","88.535","88.579","88.579","89.414","93.594","95.117","95.131","96.383","101.897","100","100.03","96.63","95.46",
"전국","보일러","소비자물가지수[2020=100]","2020=100","120.48","120.49","120.51","120.5","120.66","120.72","","","","","","","","","","","","","","","","104.485","102.828","101.227","100.63","100.332","99.511","98.666","97.829","93.285","92.009","91.031","87.845","84.052","83.066","82.61","82.229","84.593","86.306","91.541","92.301","91.852","94.178","96.62","96.739","96.654","96.394","96.304","96.556","96.968","97.437","100","108.23","116.21","117.04",
"전국","소형승용차","소비자물가지수[2020=100]","2020=100","104.13","105","105","105","105","105","","","","","","","","","","","","","","","","81.357","83.721","88.25","88.56","88.768","88.916","88.916","88.634","87.04","86.226","87.568","90.115","90.589","92.552","90.933","91.756","95.336","95.649","96.544","96.453","96.651","98.23","98.887","100.158","100.207","98.889","100.729","101.365","101.304","100.546","100","100.86","102.08","103.51",
"전국","중형승용차","소비자물가지수[2020=100]","2020=100","104.82","104.6","104.6","104.6","104.6","105.61","","","","","","","","","","","","","","","","108.069","108.069","103.517","98.227","98.252","98.432","98.933","99.015","96.586","94.411","94.929","95.411","94.604","96.21","92.746","93.125","95.841","97.23","98.471","98.339","101.031","100.635","101.102","102.177","101.958","101.377","99.109","99.558","100.101","97.95","100","99.92","100.7","103.3",
"전국","대형승용차","소비자물가지수[2020=100]","2020=100","109.5","109.5","111.93","111.93","111.93","111.69","","","","","","","","","","","","","","","","","","","","","101.187","101.187","101.525","99.24","95.926","96.238","97.129","96.56","98.148","94.86","94.601","98.133","98.401","99.441","98.685","100.04","101.699","100.528","100.823","99.967","97.793","97.051","100.049","100.155","99.586","100","101.79","104.67","108.13",
"전국","경승용차","소비자물가지수[2020=100]","2020=100","104.08","104.08","104.08","104.08","104.08","105.55","","","","","","","","","","","","","","","","","","","","","74.117","74.117","74.117","74.173","74.341","75.267","79.11","79.336","79.576","80.065","82.053","85.936","87.187","83.851","84.199","85.866","89.96","91.679","93.729","93.664","96.609","94.457","98.695","98.819","99.956","100","101.14","102.06","102.25",
"전국","다목적승용차","소비자물가지수[2020=100]","2020=100","109.9","109.75","109.75","110.77","110.77","112.24","","","","","","","","","","","","","","","","","","","","","","","","","","94.352","97.41","97.67","98.716","96.019","96.129","98.468","98.588","98.7","99.581","102.136","103.328","103.237","104.659","103.736","103.074","103.228","102.858","101.598","99.867","100","102.02","106.45","108.61",
"전국","수입승용차","소비자물가지수[2020=100]","2020=100","111.08","109.36","108.08","108.13","105.88","108.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.405","100.208","97.878","99.679","100.837","98.718","101.001","101.628","97.954","96.646","100","101.66","106.36","103.84",
"전국","전기동력차","소비자물가지수[2020=100]","2020=100","104.4","104.1","104.48","104.51","104.2","104.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100.18","101.76","103.28",
"전국","자전거","소비자물가지수[2020=100]","2020=100","132.5","132.52","132.31","132.34","132.34","132.18","9.902","11.131","11.152","11.965","16.231","19.357","19.068","20.824","20.916","22.233","22.434","22.351","23.535","25.041","27.02","28.122","30.413","35.334","37.013","40.579","42.233","42.476","45.394","57.299","57.619","55.686","56.293","55.036","54.303","53.797","54.558","55.045","56.896","69.845","84.722","80.839","82.927","89.772","91.429","94.46","97.092","96.674","95.007","98.466","97.169","100","110.14","123.1","131.86",
"전국","자동차용품","소비자물가지수[2020=100]","2020=100","108.81","107.61","111.32","107.61","106.27","115.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.373","120.859","108.48","127.103","115.521","109.737","106.474","104.226","102.776","101.658","100","97.69","105.51","113.24",
"전국","블랙박스","소비자물가지수[2020=100]","2020=100","101.5","101.41","102.96","102.86","102.78","102.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.545","106.714","104.457","100.817","100.792","100","99.28","98.96","102.21",
"전국","휴대전화기","소비자물가지수[2020=100]","2020=100","99.63","99.63","99.63","99.63","99.63","99.63","","","","","","","","","","","","","","","","","","","","","1706.442","1644.015","1527.124","1185.977","1123.408","778.487","738.787","586.087","380.908","301.898","234.629","178.866","137.238","127.404","121.421","118.028","113.474","108.95","105.685","102.27","96.926","97.199","98.76","99.769","99.113","100","92.71","95.56","99.12",
"전국","TV","소비자물가지수[2020=100]","2020=100","92.84","90.94","89.65","89.64","88.43","88.43","","","","","","2266.613","2072.421","2044.963","2010.874","1896.142","1777.497","1769.785","1731.902","1638.229","1536.3","1539.666","1538.362","1522.838","1521.102","1478.658","1302.481","1257.434","1191.227","1159.42","1096.678","979.713","984.366","939.796","808.046","694.827","604.463","477.476","377.186","334.571","305.456","262.237","251.201","206.798","197.274","177.844","157.692","143.824","131.35","117.371","108.932","100","97.82","96.03","93.9",
"전국","영상음향기기","소비자물가지수[2020=100]","2020=100","102.6","102.54","97.3","97.38","96.66","97.5","","","","","","","","","","","259.922","259.771","260.681","259.835","257.908","258.32","255.477","255.477","254.704","249.537","235.114","231.196","228.788","222.987","211.545","185.85","180.275","176.682","169.25","166.494","164.988","156.506","141.344","127.171","128.436","119.614","104.591","99.587","107.25","106.139","106.5","106.873","104.06","101.287","100.088","100","97.71","99.99","100.82",
"전국","컴퓨터","소비자물가지수[2020=100]","2020=100","91.89","92.87","91.34","90.64","89.1","88.47","","","","","","","","","","","","","","","","1294.959","1278.016","1259.563","1217.261","1152.729","852.731","684.174","543.971","494.015","479.306","418.192","381.641","361.536","325.856","310.735","279.038","219.497","180.926","161.769","167.512","137.997","127.278","114.81","110.189","104.448","103.264","105.218","106.467","104.829","101.978","100","98.61","94.34","93.16",
